작가	편수	비율
咸尙勳	12	0.0002357471219205532
金聖道	12	0.0002357471219205532
李慧淑	12	0.0002357471219205532
金晟鎭	12	0.0002357471219205532
金煥基	12	0.0002357471219205532
白菊喜	12	0.0002357471219205532
鄭景玉	12	0.0002357471219205532
高元嬅	12	0.0002357471219205532
李子順	12	0.0002357471219205532
朴勝喆	12	0.0002357471219205532
金觀浩	12	0.0002357471219205532
張應斗	12	0.0002357471219205532
鄭泰淵	12	0.0002357471219205532
高長煥	12	0.0002357471219205532
萍舟	12	0.0002357471219205532
韓相震	12	0.0002357471219205532
吳基永	12	0.0002357471219205532
朱曜翰	12	0.0002357471219205532
朴殷植	12	0.0002357471219205532
李贊甲	12	0.0002357471219205532
南大祐	12	0.0002357471219205532
白花郞	12	0.0002357471219205532
鬼嵐道士	12	0.0002357471219205532
朴熙宅	12	0.0002357471219205532
鶯峯山人	12	0.0002357471219205532
洪淳萬	12	0.0002357471219205532
趙演鉉	12	0.0002357471219205532
金辰郁	12	0.0002357471219205532
滄隱	12	0.0002357471219205532
崔安國	12	0.0002357471219205532
李孤山	12	0.0002357471219205532
金廷漢	12	0.0002357471219205532
李尙大	12	0.0002357471219205532
尹君善	12	0.0002357471219205532
曺晩植	12	0.0002357471219205532
李北草	12	0.0002357471219205532
玄東炎	12	0.0002357471219205532
鄭順貞	12	0.0002357471219205532
鄭用姫	12	0.0002357471219205532
李炳華	12	0.0002357471219205532
權春	12	0.0002357471219205532
李光天	11	0.00021610152842717377
全佑漢	11	0.00021610152842717377
羅竭道	11	0.00021610152842717377
崔流帆	11	0.00021610152842717377
朴仁守	11	0.00021610152842717377
李朝	11	0.00021610152842717377
李相寅	11	0.00021610152842717377
金正實	11	0.00021610152842717377
全鳳濟	11	0.00021610152842717377
鄭在洽	11	0.00021610152842717377
挹淸生	11	0.00021610152842717377
鄭來東	11	0.00021610152842717377
湖星	11	0.00021610152842717377
金軫世	11	0.00021610152842717377
鄭乙炳	11	0.00021610152842717377
朴熙道	11	0.00021610152842717377
金嵐人	11	0.00021610152842717377
金太線	11	0.00021610152842717377
劉載奇	11	0.00021610152842717377
姜炳周	11	0.00021610152842717377
劉禹相	11	0.00021610152842717377
朴燦一	11	0.00021610152842717377
金元經	11	0.00021610152842717377
兪億兼	11	0.00021610152842717377
崔一化	11	0.00021610152842717377
黃抱明	11	0.00021610152842717377
裵先權	11	0.00021610152842717377
金弘植	11	0.00021610152842717377
외별	11	0.00021610152842717377
姜邁	11	0.00021610152842717377
李壽永	11	0.00021610152842717377
具本雄	11	0.00021610152842717377
李明燮	11	0.00021610152842717377
曹南嶺	11	0.00021610152842717377
趙敬姬	11	0.00021610152842717377
金普燮	11	0.00021610152842717377
金性睦	11	0.00021610152842717377
申興雨	11	0.00021610152842717377
朴德相	11	0.00021610152842717377
李抱影	11	0.00021610152842717377
不知憂生	11	0.00021610152842717377
徐椿	11	0.00021610152842717377
張起悌	11	0.00021610152842717377
毛麒允	11	0.00021610152842717377
鏡花	11	0.00021610152842717377
金湘洙	11	0.00021610152842717377
孫貞華	11	0.00021610152842717377
丁七星	11	0.00021610152842717377
李應淑	10	0.00019645593493379434
醉醒園主人	10	0.00019645593493379434
李甲基	10	0.00019645593493379434
許永萬	10	0.00019645593493379434
鄭文澤	10	0.00019645593493379434
金蕙園	10	0.00019645593493379434
金志淵	10	0.00019645593493379434
覆面兒	10	0.00019645593493379434
全馨	10	0.00019645593493379434
月明山人	10	0.00019645593493379434
高凰京	10	0.00019645593493379434
朴露兒	10	0.00019645593493379434
全萱植	10	0.00019645593493379434
趙一齊	10	0.00019645593493379434
李雪	10	0.00019645593493379434
趙東植	10	0.00019645593493379434
張道斌	10	0.00019645593493379434
